file_path,class
../data/UrbanSoundDatabase/children_playing\116423-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\116423-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\116423-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-13.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-19.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-54.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-74.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-83.wav,0
../data/UrbanSoundDatabase/children_playing\123399-2-0-91.wav,0
../data/UrbanSoundDatabase/children_playing\129356-2-0-101.wav,0
../data/UrbanSoundDatabase/children_playing\129356-2-0-115.wav,0
../data/UrbanSoundDatabase/children_playing\129356-2-0-118.wav,0
../data/UrbanSoundDatabase/children_playing\129356-2-0-129.wav,0
../data/UrbanSoundDatabase/children_playing\129356-2-0-199.wav,0
../data/UrbanSoundDatabase/children_playing\129356-2-0-48.wav,0
../data/UrbanSoundDatabase/children_playing\129356-2-0-98.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-34.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-36.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-37.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-45.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-46.wav,0
../data/UrbanSoundDatabase/children_playing\129750-2-0-48.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-113.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-41.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-58.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-70.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-77.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-88.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-90.wav,0
../data/UrbanSoundDatabase/children_playing\132855-2-0-99.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-14.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-20.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-28.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-37.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-38.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-64.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-70.wav,0
../data/UrbanSoundDatabase/children_playing\133090-2-0-76.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-19.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-25.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-26.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-31.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-37.wav,0
../data/UrbanSoundDatabase/children_playing\133494-2-0-45.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-32.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-37.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-40.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-49.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-50.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-65.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-85.wav,0
../data/UrbanSoundDatabase/children_playing\135776-2-0-90.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-15.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-16.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-17.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-38.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-48.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-53.wav,0
../data/UrbanSoundDatabase/children_playing\13579-2-0-62.wav,0
../data/UrbanSoundDatabase/children_playing\137969-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\137969-2-0-20.wav,0
../data/UrbanSoundDatabase/children_playing\137969-2-0-37.wav,0
../data/UrbanSoundDatabase/children_playing\137969-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\137969-2-0-41.wav,0
../data/UrbanSoundDatabase/children_playing\137969-2-0-55.wav,0
../data/UrbanSoundDatabase/children_playing\137969-2-0-56.wav,0
../data/UrbanSoundDatabase/children_playing\137971-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\137971-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\137971-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\137971-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\137971-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\137971-2-0-6.wav,0
../data/UrbanSoundDatabase/children_playing\137971-2-0-8.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-13.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-23.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-28.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-45.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-47.wav,0
../data/UrbanSoundDatabase/children_playing\138031-2-0-7.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-19.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-20.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-21.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-24.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-30.wav,0
../data/UrbanSoundDatabase/children_playing\142003-2-0-8.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-16.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-20.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-39.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-55.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-59.wav,0
../data/UrbanSoundDatabase/children_playing\143651-2-0-63.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-14.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-21.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-56.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-65.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-70.wav,0
../data/UrbanSoundDatabase/children_playing\14470-2-0-72.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-12.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-15.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-54.wav,0
../data/UrbanSoundDatabase/children_playing\151149-2-0-56.wav,0
../data/UrbanSoundDatabase/children_playing\15356-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\15356-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\15356-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\15356-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\15356-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-24.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-25.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-26.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-51.wav,0
../data/UrbanSoundDatabase/children_playing\155219-2-0-57.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-17.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-31.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-36.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-47.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-67.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-75.wav,0
../data/UrbanSoundDatabase/children_playing\155238-2-0-97.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-101.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-15.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-21.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-48.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-58.wav,0
../data/UrbanSoundDatabase/children_playing\155262-2-0-63.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-12.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-23.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-34.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-43.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-50.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-57.wav,0
../data/UrbanSoundDatabase/children_playing\155263-2-0-61.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-13.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-15.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-6.wav,0
../data/UrbanSoundDatabase/children_playing\155280-2-0-7.wav,0
../data/UrbanSoundDatabase/children_playing\15564-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\15564-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\15564-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\156200-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\158593-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\158593-2-0-31.wav,0
../data/UrbanSoundDatabase/children_playing\158593-2-0-43.wav,0
../data/UrbanSoundDatabase/children_playing\158593-2-0-47.wav,0
../data/UrbanSoundDatabase/children_playing\158593-2-0-52.wav,0
../data/UrbanSoundDatabase/children_playing\158593-2-0-54.wav,0
../data/UrbanSoundDatabase/children_playing\158593-2-0-8.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-16.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-2.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-30.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-33.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-41.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-57.wav,0
../data/UrbanSoundDatabase/children_playing\158597-2-0-85.wav,0
../data/UrbanSoundDatabase/children_playing\159439-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\159439-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\159439-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\159439-2-0-19.wav,0
../data/UrbanSoundDatabase/children_playing\159439-2-0-21.wav,0
../data/UrbanSoundDatabase/children_playing\159439-2-0-29.wav,0
../data/UrbanSoundDatabase/children_playing\159439-2-0-30.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-121.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-17.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-34.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-80.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-9.wav,0
../data/UrbanSoundDatabase/children_playing\159735-2-0-99.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-30.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-31.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-47.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\160009-2-0-50.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-19.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-21.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-30.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-32.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-33.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-37.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-38.wav,0
../data/UrbanSoundDatabase/children_playing\160010-2-0-49.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-12.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-34.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-7.wav,0
../data/UrbanSoundDatabase/children_playing\160011-2-0-9.wav,0
../data/UrbanSoundDatabase/children_playing\160016-2-0-13.wav,0
../data/UrbanSoundDatabase/children_playing\160016-2-0-25.wav,0
../data/UrbanSoundDatabase/children_playing\160016-2-0-26.wav,0
../data/UrbanSoundDatabase/children_playing\160016-2-0-37.wav,0
../data/UrbanSoundDatabase/children_playing\160016-2-0-40.wav,0
../data/UrbanSoundDatabase/children_playing\160016-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\160016-2-0-8.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-12.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-14.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-19.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-27.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-28.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\161005-2-0-6.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-17.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-25.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-34.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-38.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-39.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-40.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-55.wav,0
../data/UrbanSoundDatabase/children_playing\162318-2-0-7.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-14.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-24.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-26.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-29.wav,0
../data/UrbanSoundDatabase/children_playing\164194-2-0-7.wav,0
../data/UrbanSoundDatabase/children_playing\164797-2-0-16.wav,0
../data/UrbanSoundDatabase/children_playing\164797-2-0-29.wav,0
../data/UrbanSoundDatabase/children_playing\164797-2-0-32.wav,0
../data/UrbanSoundDatabase/children_playing\164797-2-0-44.wav,0
../data/UrbanSoundDatabase/children_playing\164797-2-0-47.wav,0
../data/UrbanSoundDatabase/children_playing\164797-2-0-50.wav,0
../data/UrbanSoundDatabase/children_playing\164797-2-0-8.wav,0
../data/UrbanSoundDatabase/children_playing\165067-2-0-111.wav,0
../data/UrbanSoundDatabase/children_playing\165067-2-0-112.wav,0
../data/UrbanSoundDatabase/children_playing\165067-2-0-35.wav,0
../data/UrbanSoundDatabase/children_playing\165067-2-0-56.wav,0
../data/UrbanSoundDatabase/children_playing\165067-2-0-72.wav,0
../data/UrbanSoundDatabase/children_playing\165067-2-0-9.wav,0
../data/UrbanSoundDatabase/children_playing\165067-2-0-91.wav,0
../data/UrbanSoundDatabase/children_playing\165529-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\165529-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\165529-2-0-6.wav,0
../data/UrbanSoundDatabase/children_playing\165529-2-0-70.wav,0
../data/UrbanSoundDatabase/children_playing\165529-2-0-73.wav,0
../data/UrbanSoundDatabase/children_playing\165529-2-0-8.wav,0
../data/UrbanSoundDatabase/children_playing\165529-2-0-90.wav,0
../data/UrbanSoundDatabase/children_playing\169043-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\169043-2-0-13.wav,0
../data/UrbanSoundDatabase/children_playing\169043-2-0-15.wav,0
../data/UrbanSoundDatabase/children_playing\169043-2-0-21.wav,0
../data/UrbanSoundDatabase/children_playing\169043-2-0-24.wav,0
../data/UrbanSoundDatabase/children_playing\169043-2-0-28.wav,0
../data/UrbanSoundDatabase/children_playing\169043-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\169044-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\169044-2-0-13.wav,0
../data/UrbanSoundDatabase/children_playing\169044-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\169044-2-0-21.wav,0
../data/UrbanSoundDatabase/children_playing\169044-2-0-25.wav,0
../data/UrbanSoundDatabase/children_playing\169044-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\169044-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\169045-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\169045-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\169045-2-0-14.wav,0
../data/UrbanSoundDatabase/children_playing\169045-2-0-16.wav,0
../data/UrbanSoundDatabase/children_playing\169045-2-0-20.wav,0
../data/UrbanSoundDatabase/children_playing\169045-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\169045-2-0-8.wav,0
../data/UrbanSoundDatabase/children_playing\17009-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\17009-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\17009-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\17009-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\17009-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\17009-2-0-6.wav,0
../data/UrbanSoundDatabase/children_playing\17009-2-0-9.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-0-0.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-0-3.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-1-22.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-1-27.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-1-31.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-1-32.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-1-34.wav,0
../data/UrbanSoundDatabase/children_playing\170564-2-1-9.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-13.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-14.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-27.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-28.wav,0
../data/UrbanSoundDatabase/children_playing\172593-2-0-29.wav,0
../data/UrbanSoundDatabase/children_playing\174032-2-0-1.wav,0
../data/UrbanSoundDatabase/children_playing\174032-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\174032-2-0-17.wav,0
../data/UrbanSoundDatabase/children_playing\174032-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\174032-2-0-22.wav,0
../data/UrbanSoundDatabase/children_playing\174032-2-0-26.wav,0
../data/UrbanSoundDatabase/children_playing\174032-2-0-4.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-19.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-27.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-30.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-39.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-60.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-75.wav,0
../data/UrbanSoundDatabase/children_playing\174786-2-0-89.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-24.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-25.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-30.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-35.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-5.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-6.wav,0
../data/UrbanSoundDatabase/children_playing\17480-2-0-9.wav,0
../data/UrbanSoundDatabase/children_playing\174906-2-0-10.wav,0
../data/UrbanSoundDatabase/children_playing\174906-2-0-11.wav,0
../data/UrbanSoundDatabase/children_playing\174906-2-0-14.wav,0
../data/UrbanSoundDatabase/children_playing\174906-2-0-18.wav,0
../data/UrbanSoundDatabase/children_playing\174906-2-0-20.wav,0
../data/UrbanSoundDatabase/children_playing\174906-2-0-21.wav,0
